From,To,Year,Section ID,Section,HS2 ID,HS2,Trade Value,,,From,To,Year,Section ID,Section,
usa,nld,2016,6,Chemical Products,637,Photographic or cinematographic goods,62426802,,,,,,,,
usa,nld,2016,6,Chemical Products,638,Chemical products n.e.s.,891127025,,,,,,,,
usa,nld,2016,7,Plastics and Rubbers,739,Plastics and articles thereof,1245460921,,,,,,,,
usa,nld,2016,7,Plastics and Rubbers,740,Rubber and rubber articles,227310103,,,,,,,,
usa,nld,2016,8,Animal Hides,841,Raw leather from different animals,4690436,,,,,,,,
usa,nld,2016,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",46068623,,,,,,,,
usa,nld,2016,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,2085553,,,,,,,,
usa,nld,2016,9,Wood Products,944,Wood and articles of wood; wood charcoal,17275845,,,,,,,,
usa,nld,2016,9,Wood Products,945,Cork and articles of cork,20664,,,,,,,,
usa,nld,2016,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",118213,,,,,,,,
usa,nld,2016,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,164789199,,,,,,,,
usa,nld,2016,10,Paper Goods,1048,Paper Articles,201763411,,,,,,,,
usa,nld,2016,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",70509767,,,,,,,,
usa,nld,2016,11,Textiles,1150,Silk,34660,,,,,,,,
usa,nld,2016,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",629441,,,,,,,,
usa,nld,2016,11,Textiles,1152,Cotton,5929084,,,,,,,,
usa,nld,2016,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,189894,,,,,,,,
usa,nld,2016,11,Textiles,1154,Man-made filaments,92321803,,,,,,,,
usa,nld,2016,11,Textiles,1155,Man-made staple fibres,134972596,,,,,,,,
usa,nld,2016,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",33423500,,,,,,,,
usa,nld,2016,11,Textiles,1157,Carpets and other textile floor coverings,5707097,,,,,,,,
usa,nld,2016,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1727235,,,,,,,,
usa,nld,2016,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",14063238,,,,,,,,
usa,nld,2016,11,Textiles,1160,Fabrics; knitted or crocheted,4603102,,,,,,,,
usa,nld,2016,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,69775491,,,,,,,,
usa,nld,2016,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,40727668,,,,,,,,
usa,nld,2016,11,Textiles,1163,Textiles rags,20902689,,,,,,,,
usa,nld,2016,12,Footwear and Headwear,1264,Footwear,20935936,,,,,,,,
usa,nld,2016,12,Footwear and Headwear,1265,Headgear and parts thereof,9754139,,,,,,,,
usa,nld,2016,12,Footwear and Headwear,1266,Umbrellas,2293741,,,,,,,,
usa,nld,2016,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2007737,,,,,,,,
usa,nld,2016,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",134158513,,,,,,,,
usa,nld,2016,13,Stone And Glass,1369,Ceramic products,17462696,,,,,,,,
usa,nld,2016,13,Stone And Glass,1370,Glass and glassware,42832380,,,,,,,,
usa,nld,2016,14,Precious Metals,1471,"Precious metals, gems and jewelry",72450387,,,,,,,,
usa,nld,2016,15,Metals,1572,Iron and steel,28172051,,,,,,,,
usa,nld,2016,15,Metals,1573,Iron or steel articles,148282142,,,,,,,,
usa,nld,2016,15,Metals,1574,Copper and articles thereof,57583915,,,,,,,,
usa,nld,2016,15,Metals,1575,Nickel and articles thereof,16562321,,,,,,,,
usa,nld,2016,15,Metals,1576,Aluminium and articles thereof,60333822,,,,,,,,
usa,nld,2016,15,Metals,1578,Lead and articles thereof,558548,,,,,,,,
usa,nld,2016,15,Metals,1579,Zinc and articles thereof,9552429,,,,,,,,
usa,nld,2016,15,Metals,1580,Tin; articles thereof,2280686,,,,,,,,
usa,nld,2016,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",20191319,,,,,,,,
usa,nld,2016,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",92297844,,,,,,,,
usa,nld,2016,15,Metals,1583,Metal; miscellaneous products of base metal,54663107,,,,,,,,
usa,nld,2016,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",4275653202,,,,,,,,
usa,nld,2016,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4135213988,,,,,,,,
usa,nld,2016,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",7481200,,,,,,,,
usa,nld,2016,17,Transportation,1787,Vehicles,1077006849,,,,,,,,
usa,nld,2016,17,Transportation,1788,"Aircraft, spacecraft and parts ",917435147,,,,,,,,
usa,nld,2016,17,Transportation,1789,"Ships, boats and floating structures",35519687,,,,,,,,
usa,nld,2016,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",6217336815,,,,,,,,
usa,nld,2016,18,Instruments,1891,Clocks and watches and parts thereof,10907909,,,,,,,,
usa,nld,2016,18,Instruments,1892,Musical instruments; parts and accessories of such articles,91189887,,,,,,,,
usa,nld,2016,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,40776921,,,,,,,,
usa,nld,2016,20,Miscellaneous,2094,Furniture,115702083,,,,,,,,
usa,nld,2016,20,Miscellaneous,2095,Toys,208235597,,,,,,,,
usa,nld,2016,20,Miscellaneous,2096,Miscellaneous manufactured articles,18537688,,,,,,,,
usa,nld,2016,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,185811434,,,,,,,,
usa,nld,2015,1,Animal Products,101,Animals; live,2904530,,,,,,,,
usa,nld,2015,1,Animal Products,102,Meat and edible meat offal,159821985,,,,,,,,
usa,nld,2015,1,Animal Products,103,Aquatic Animals,187745672,,,,,,,,
usa,nld,2015,1,Animal Products,104,Edible Animal By-Products,6786958,,,,,,,,
usa,nld,2015,1,Animal Products,105,Other Animal Products,7861461,,,,,,,,
usa,nld,2015,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",40876870,,,,,,,,
usa,nld,2015,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,55676166,,,,,,,,
usa,nld,2015,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",389744020,,,,,,,,
usa,nld,2015,2,Vegetable Products,209,"Coffee, tea, mate and spices",3176120,,,,,,,,
usa,nld,2015,2,Vegetable Products,210,Cereals,8347764,,,,,,,,
usa,nld,2015,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",3433404,,,,,,,,
usa,nld,2015,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",693981534,,,,,,,,
usa,nld,2015,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",12256693,,,,,,,,
usa,nld,2015,2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1087579,,,,,,,,
usa,nld,2015,3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",221088341,,,,,,,,
usa,nld,2015,4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",9094747,,,,,,,,
usa,nld,2015,4,Foodstuffs,417,Sugars and sugar confectionery,20117298,,,,,,,,
usa,nld,2015,4,Foodstuffs,418,Cocoa and cocoa preparations,28459020,,,,,,,,
usa,nld,2015,4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",15447254,,,,,,,,
usa,nld,2015,4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",230924651,,,,,,,,
usa,nld,2015,4,Foodstuffs,421,Miscellaneous edible preparations,266847045,,,,,,,,
usa,nld,2015,4,Foodstuffs,422,"Beverages, spirits and vinegar",246791403,,,,,,,,
usa,nld,2015,4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",85528916,,,,,,,,
usa,nld,2015,4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,37354621,,,,,,,,
usa,nld,2015,5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",41286226,,,,,,,,
usa,nld,2015,5,Mineral Products,526,"Ores, slag and ash",276613462,,,,,,,,
usa,nld,2015,5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5054684479,,,,,,,,
usa,nld,2015,6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",556818519,,,,,,,,
usa,nld,2015,6,Chemical Products,629,Organic chemicals,1617065295,,,,,,,,
usa,nld,2015,6,Chemical Products,630,Pharmaceutical products,3973218741,,,,,,,,
usa,nld,2015,6,Chemical Products,631,Fertilizers,11736466,,,,,,,,
usa,nld,2015,6,Chemical Products,632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",118488150,,,,,,,,
usa,nld,2015,6,Chemical Products,633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",480156099,,,,,,,,
usa,nld,2015,6,Chemical Products,634,"Soap, organic surface-active agents, others",232977051,,,,,,,,
usa,nld,2015,6,Chemical Products,635,Albuminoidal substances; modified starches; glues; enzymes,110113006,,,,,,,,
usa,nld,2015,6,Chemical Products,636,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,4821598,,,,,,,,
usa,nld,2015,6,Chemical Products,637,Photographic or cinematographic goods,68754622,,,,,,,,
usa,nld,2015,6,Chemical Products,638,Chemical products n.e.s.,788627095,,,,,,,,
usa,nld,2015,7,Plastics and Rubbers,739,Plastics and articles thereof,1133643802,,,,,,,,
usa,nld,2015,7,Plastics and Rubbers,740,Rubber and rubber articles,227356205,,,,,,,,
usa,nld,2015,8,Animal Hides,841,Raw leather from different animals,10231626,,,,,,,,
usa,nld,2015,8,Animal Hides,842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",32429264,,,,,,,,
usa,nld,2015,8,Animal Hides,843,Furskins and artificial fur; manufactures thereof,230845,,,,,,,,
usa,nld,2015,9,Wood Products,944,Wood and articles of wood; wood charcoal,28328335,,,,,,,,
usa,nld,2015,9,Wood Products,945,Cork and articles of cork,31307,,,,,,,,
usa,nld,2015,9,Wood Products,946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",91080,,,,,,,,
usa,nld,2015,10,Paper Goods,1047,Pulp of wood or other fibrous cellulosic material,159718456,,,,,,,,
usa,nld,2015,10,Paper Goods,1048,Paper Articles,212173586,,,,,,,,
usa,nld,2015,10,Paper Goods,1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",61444124,,,,,,,,
usa,nld,2015,11,Textiles,1150,Silk,75281,,,,,,,,
usa,nld,2015,11,Textiles,1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",332462,,,,,,,,
usa,nld,2015,11,Textiles,1152,Cotton,7575201,,,,,,,,
usa,nld,2015,11,Textiles,1153,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,155178,,,,,,,,
usa,nld,2015,11,Textiles,1154,Man-made filaments,73018891,,,,,,,,
usa,nld,2015,11,Textiles,1155,Man-made staple fibres,103276714,,,,,,,,
usa,nld,2015,11,Textiles,1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",31139966,,,,,,,,
usa,nld,2015,11,Textiles,1157,Carpets and other textile floor coverings,4784543,,,,,,,,
usa,nld,2015,11,Textiles,1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1407846,,,,,,,,
usa,nld,2015,11,Textiles,1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",19831148,,,,,,,,
usa,nld,2015,11,Textiles,1160,Fabrics; knitted or crocheted,5250358,,,,,,,,
usa,nld,2015,11,Textiles,1161,Apparel and clothing accessories; knitted or crocheted,58530508,,,,,,,,
usa,nld,2015,11,Textiles,1162,Apparel and clothing accessories; not knitted or crocheted,36204283,,,,,,,,
usa,nld,2015,11,Textiles,1163,Textiles rags,15419175,,,,,,,,
usa,nld,2015,12,Footwear and Headwear,1264,Footwear,18561826,,,,,,,,
usa,nld,2015,12,Footwear and Headwear,1265,Headgear and parts thereof,8484035,,,,,,,,
usa,nld,2015,12,Footwear and Headwear,1266,Umbrellas,2142056,,,,,,,,
usa,nld,2015,12,Footwear and Headwear,1267,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1165113,,,,,,,,
usa,nld,2015,13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",138545382,,,,,,,,
usa,nld,2015,13,Stone And Glass,1369,Ceramic products,14072661,,,,,,,,
usa,nld,2015,13,Stone And Glass,1370,Glass and glassware,45625878,,,,,,,,
usa,nld,2015,14,Precious Metals,1471,"Precious metals, gems and jewelry",89893401,,,,,,,,
usa,nld,2015,15,Metals,1572,Iron and steel,63643083,,,,,,,,
usa,nld,2015,15,Metals,1573,Iron or steel articles,149939998,,,,,,,,
usa,nld,2015,15,Metals,1574,Copper and articles thereof,66837392,,,,,,,,
usa,nld,2015,15,Metals,1575,Nickel and articles thereof,16007568,,,,,,,,
usa,nld,2015,15,Metals,1576,Aluminium and articles thereof,48327460,,,,,,,,
usa,nld,2015,15,Metals,1578,Lead and articles thereof,972910,,,,,,,,
usa,nld,2015,15,Metals,1579,Zinc and articles thereof,1226963,,,,,,,,
usa,nld,2015,15,Metals,1580,Tin; articles thereof,1661064,,,,,,,,
usa,nld,2015,15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",12310892,,,,,,,,
usa,nld,2015,15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",88882181,,,,,,,,
usa,nld,2015,15,Metals,1583,Metal; miscellaneous products of base metal,53907648,,,,,,,,
usa,nld,2015,16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",4427863167,,,,,,,,
usa,nld,2015,16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",4290030391,,,,,,,,
usa,nld,2015,17,Transportation,1786,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",6877610,,,,,,,,
usa,nld,2015,17,Transportation,1787,Vehicles,984973348,,,,,,,,
usa,nld,2015,17,Transportation,1788,"Aircraft, spacecraft and parts ",1597694793,,,,,,,,
usa,nld,2015,17,Transportation,1789,"Ships, boats and floating structures",29514399,,,,,,,,
usa,nld,2015,18,Instruments,1890,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",6301551119,,,,,,,,
usa,nld,2015,18,Instruments,1891,Clocks and watches and parts thereof,11207291,,,,,,,,
usa,nld,2015,18,Instruments,1892,Musical instruments; parts and accessories of such articles,85608893,,,,,,,,
usa,nld,2015,19,Weapons,1993,Arms and ammunition; parts and accessories thereof,49759995,,,,,,,,
usa,nld,2015,20,Miscellaneous,2094,Furniture,91222717,,,,,,,,
usa,nld,2015,20,Miscellaneous,2095,Toys,143137882,,,,,,,,
usa,nld,2015,20,Miscellaneous,2096,Miscellaneous manufactured articles,16601269,,,,,,,,
usa,nld,2015,21,Arts and Antiques,2197,Works of art; collectors' pieces and antiques,169971494,,,,,,,,
usa,nld,2014,1,Animal Products,101,Animals; live,9392868,,,,,,,,
usa,nld,2014,1,Animal Products,102,Meat and edible meat offal,141670761,,,,,,,,
usa,nld,2014,1,Animal Products,103,Aquatic Animals,174844605,,,,,,,,
usa,nld,2014,1,Animal Products,104,Edible Animal By-Products,16957429,,,,,,,,
usa,nld,2014,1,Animal Products,105,Other Animal Products,18792652,,,,,,,,
usa,nld,2014,2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",40619247,,,,,,,,
usa,nld,2014,2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,62278635,,,,,,,,
usa,nld,2014,2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",391236257,,,,,,,,
usa,nld,2014,2,Vegetable Products,209,"Coffee, tea, mate and spices",4989978,,,,,,,,
usa,nld,2014,2,Vegetable Products,210,Cereals,51036476,,,,,,,,
usa,nld,2014,2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",4548186,,,,,,,,
usa,nld,2014,2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",681530850,,,,,,,,
usa,nld,2014,2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",14165680,,,,,,,,
